<http://id.insee.fr/concepts/definition/c2280>	<http://eurovoc.europa.eu/216>	0.75
<http://id.insee.fr/concepts/definition/c2082>	<http://eurovoc.europa.eu/2031>	0.7142857142857143
<http://id.insee.fr/concepts/definition/c2088>	<http://eurovoc.europa.eu/1326>	0.8148148148148148
<http://id.insee.fr/concepts/definition/c1392>	<http://eurovoc.europa.eu/3515>	0.7647058823529411
<http://id.insee.fr/concepts/definition/c1075>	<http://eurovoc.europa.eu/4820>	0.7368421052631579
<http://id.insee.fr/concepts/definition/c1273>	<http://eurovoc.europa.eu/5205>	0.7096774193548387
<http://id.insee.fr/concepts/definition/c1993>	<http://eurovoc.europa.eu/2566>	0.7659574468085106
<http://id.insee.fr/concepts/definition/c1113>	<http://eurovoc.europa.eu/143>	0.7
<http://id.insee.fr/concepts/definition/c1234>	<http://eurovoc.europa.eu/3193>	0.7096774193548387
<http://id.insee.fr/concepts/definition/c1753>	<http://eurovoc.europa.eu/100144>	0.8
<http://id.insee.fr/concepts/definition/c1832>	<http://eurovoc.europa.eu/1926>	0.75
<http://id.insee.fr/concepts/definition/c1556>	<http://eurovoc.europa.eu/828>	0.7142857142857143
<http://id.insee.fr/concepts/definition/c1317>	<http://eurovoc.europa.eu/2682>	0.7096774193548387
<http://id.insee.fr/concepts/definition/c2209>	<http://eurovoc.europa.eu/146>	0.7058823529411765
<http://id.insee.fr/concepts/definition/c2207>	<http://eurovoc.europa.eu/2357>	0.7058823529411765
<http://id.insee.fr/concepts/definition/c2208>	<http://eurovoc.europa.eu/2825>	0.8378378378378378
<http://id.insee.fr/concepts/definition/c1958>	<http://eurovoc.europa.eu/3944>	0.7027027027027027
<http://id.insee.fr/concepts/definition/c1918>	<http://eurovoc.europa.eu/5479>	0.9
<http://id.insee.fr/concepts/definition/c1182>	<http://eurovoc.europa.eu/c_20f6ad03>	0.7
<http://id.insee.fr/concepts/definition/c1062>	<http://eurovoc.europa.eu/1847>	0.7391304347826086
<http://id.insee.fr/concepts/definition/c1186>	<http://eurovoc.europa.eu/152>	0.7
<http://id.insee.fr/concepts/definition/c1186>	<http://eurovoc.europa.eu/938>	0.7058823529411765
<http://id.insee.fr/concepts/definition/c1186>	<http://eurovoc.europa.eu/939>	0.7575757575757576
<http://id.insee.fr/concepts/definition/c1186>	<http://eurovoc.europa.eu/5906>	0.7058823529411765
<http://id.insee.fr/concepts/definition/c2031>	<http://eurovoc.europa.eu/391>	0.8387096774193549
<http://id.insee.fr/concepts/definition/c1020>	<http://eurovoc.europa.eu/4852>	0.7948717948717948
<http://id.insee.fr/concepts/definition/c1342>	<http://eurovoc.europa.eu/8451>	0.7083333333333334
<http://id.insee.fr/concepts/definition/c1423>	<http://eurovoc.europa.eu/34>	0.7037037037037037
<http://id.insee.fr/concepts/definition/c2238>	<http://eurovoc.europa.eu/5237>	0.7567567567567568
<http://id.insee.fr/concepts/definition/c1103>	<http://eurovoc.europa.eu/3688>	0.76
<http://id.insee.fr/concepts/definition/c1942>	<http://eurovoc.europa.eu/3943>	0.7317073170731707
<http://id.insee.fr/concepts/definition/c2039>	<http://eurovoc.europa.eu/3681>	0.7317073170731707
<http://id.insee.fr/concepts/definition/c1426>	<http://eurovoc.europa.eu/100160>	0.7222222222222222
<http://id.insee.fr/concepts/definition/c1426>	<http://eurovoc.europa.eu/658>	0.7
<http://id.insee.fr/concepts/definition/c1704>	<http://eurovoc.europa.eu/4370>	0.8529411764705882
<http://id.insee.fr/concepts/definition/c1946>	<http://eurovoc.europa.eu/2555>	0.88
<http://id.insee.fr/concepts/definition/c1490>	<http://eurovoc.europa.eu/376>	0.7307692307692307
<http://id.insee.fr/concepts/definition/c1690>	<http://eurovoc.europa.eu/2768>	0.7692307692307693
<http://id.insee.fr/concepts/definition/c1098>	<http://eurovoc.europa.eu/3515>	0.7428571428571429
<http://id.insee.fr/concepts/definition/c1251>	<http://eurovoc.europa.eu/150>	0.7
<http://id.insee.fr/concepts/definition/c1130>	<http://eurovoc.europa.eu/2604>	0.7727272727272727
<http://id.insee.fr/concepts/definition/c1892>	<http://eurovoc.europa.eu/5765>	0.8780487804878049
<http://id.insee.fr/concepts/definition/c1012>	<http://eurovoc.europa.eu/3365>	0.75
<http://id.insee.fr/concepts/definition/c2223>	<http://eurovoc.europa.eu/4514>	0.7083333333333334
<http://id.insee.fr/concepts/definition/c1531>	<http://eurovoc.europa.eu/4184>	0.72
<http://id.insee.fr/concepts/definition/c1531>	<http://eurovoc.europa.eu/4274>	0.7083333333333334
<http://id.insee.fr/concepts/definition/c1256>	<http://eurovoc.europa.eu/3352>	0.8125
<http://id.insee.fr/concepts/definition/c2144>	<http://eurovoc.europa.eu/6345>	0.717948717948718
<http://id.insee.fr/concepts/definition/c2144>	<http://eurovoc.europa.eu/2904>	0.7857142857142857
<http://id.insee.fr/concepts/definition/c2189>	<http://eurovoc.europa.eu/5582>	0.7142857142857143
<http://id.insee.fr/concepts/definition/c1774>	<http://eurovoc.europa.eu/3661>	0.7307692307692307
<http://id.insee.fr/concepts/definition/c1378>	<http://eurovoc.europa.eu/4451>	0.8333333333333334
<http://id.insee.fr/concepts/definition/c1535>	<http://eurovoc.europa.eu/653>	0.7
<http://id.insee.fr/concepts/definition/c2269>	<http://eurovoc.europa.eu/3674>	0.7142857142857143
<http://id.insee.fr/concepts/definition/c1699>	<http://eurovoc.europa.eu/1733>	0.72
<http://id.insee.fr/concepts/definition/c1457>	<http://eurovoc.europa.eu/2825>	0.75
<http://id.insee.fr/concepts/definition/c1811>	<http://eurovoc.europa.eu/4389>	0.7352941176470589
<http://id.insee.fr/concepts/definition/c1811>	<http://eurovoc.europa.eu/5201>	0.7105263157894737
<http://id.insee.fr/concepts/definition/c1019>	<http://eurovoc.europa.eu/c_adf49204>	0.7317073170731707
<http://id.insee.fr/concepts/definition/c1734>	<http://eurovoc.europa.eu/100160>	0.7058823529411765
<http://id.insee.fr/concepts/definition/c1539>	<http://eurovoc.europa.eu/592>	0.7407407407407407
<http://id.insee.fr/concepts/definition/c2252>	<http://eurovoc.europa.eu/145>	0.7241379310344828
<http://id.insee.fr/concepts/definition/c2131>	<http://eurovoc.europa.eu/1679>	0.7096774193548387
<http://id.insee.fr/concepts/definition/c2055>	<http://eurovoc.europa.eu/914>	0.725
<http://id.insee.fr/concepts/definition/c2011>	<http://eurovoc.europa.eu/2146>	0.8103448275862069
<http://id.insee.fr/concepts/definition/c1040>	<http://eurovoc.europa.eu/2720>	0.75
<http://id.insee.fr/concepts/definition/c1561>	<http://eurovoc.europa.eu/1326>	0.7368421052631579
<http://id.insee.fr/concepts/definition/c1244>	<http://eurovoc.europa.eu/77>	0.7058823529411765
<http://id.insee.fr/concepts/definition/c2216>	<http://eurovoc.europa.eu/396>	0.7714285714285715
<http://id.insee.fr/concepts/definition/c1962>	<http://eurovoc.europa.eu/2359>	0.7560975609756098
<http://id.insee.fr/concepts/definition/c1689>	<http://eurovoc.europa.eu/3515>	0.71875
<http://id.insee.fr/concepts/definition/c1248>	<http://eurovoc.europa.eu/946>	0.7368421052631579
<http://id.insee.fr/concepts/definition/c1448>	<http://eurovoc.europa.eu/5618>	0.8529411764705882
<http://id.insee.fr/concepts/definition/c1847>	<http://eurovoc.europa.eu/42>	0.7083333333333334
<http://id.insee.fr/concepts/definition/c1923>	<http://eurovoc.europa.eu/2241>	0.8484848484848485
<http://id.insee.fr/concepts/definition/c1805>	<http://eurovoc.europa.eu/6345>	0.74
